 0,000000;    1,200000e+00;    6,740091e-18;    9,173699e-02;   -1,049358e+00
 0,100000;    1,197456e+00;   -1,048749e-01;   -1,406902e-01;   -1,038769e+00
 0,200000;    1,172542e+00;   -2,060938e-01;   -3,531867e-01;   -9,784180e-01
 0,300000;    1,127807e+00;   -2,993121e-01;   -5,362123e-01;   -8,805520e-01
 0,400000;    1,066406e+00;   -3,812653e-01;   -6,861117e-01;   -7,544632e-01
 0,500000;    9,917425e-01;   -4,495130e-01;   -8,013142e-01;   -6,075964e-01
 0,600000;    9,073126e-01;   -5,023116e-01;   -8,814631e-01;   -4,465211e-01
 0,700000;    8,166020e-01;   -5,385429e-01;   -9,270674e-01;   -2,771987e-01
 0,800000;    7,230139e-01;   -5,576585e-01;   -9,392423e-01;   -1,050744e-01
 0,900000;    6,298164e-01;   -5,596318e-01;   -9,195459e-01;    6,484184e-02
 1,000000;    5,401032e-01;   -5,449193e-01;   -8,699057e-01;    2,278917e-01
 1,100000;    4,567575e-01;   -5,144288e-01;   -7,926085e-01;    3,796881e-01
 1,200000;    3,824146e-01;   -4,694965e-01;   -6,903347e-01;    5,160446e-01
 1,300000;    3,194191e-01;   -4,118692e-01;   -5,662256e-01;    6,329247e-01
 1,400000;    2,697749e-01;   -3,436906e-01;   -4,239758e-01;    7,264395e-01
 1,500000;    2,350846e-01;   -2,674822e-01;   -2,679284e-01;    7,929434e-01
 1,600000;    2,164818e-01;   -1,861084e-01;   -1,031251e-01;    8,292846e-01
 1,700000;    2,145627e-01;   -1,027071e-01;    6,475742e-02;    8,332197e-01
 1,800000;    2,293333e-01;   -2,057537e-02;    2,296408e-01;    8,038840e-01
 1,900000;    2,601871e-01;    5,698626e-02;    3,854232e-01;    7,421007e-01
 2,000000;    3,059232e-01;    1,268445e-01;    5,263858e-01;    6,503526e-01
 2,100000;    3,648014e-01;    1,861837e-01;    6,474926e-01;    5,324412e-01
 2,200000;    4,346184e-01;    2,326153e-01;    7,445269e-01;    3,930234e-01
 2,300000;    5,127905e-01;    2,642417e-01;    8,140993e-01;    2,372110e-01
 2,400000;    5,964352e-01;    2,796875e-01;    8,536078e-01;    7,029748e-02
 2,500000;    6,824480e-01;    2,781073e-01;    8,612206e-01;   -1,024417e-01
 2,600000;    7,675815e-01;    2,591714e-01;    8,359301e-01;   -2,760446e-01
 2,700000;    8,485344e-01;    2,230003e-01;    7,776880e-01;   -4,467046e-01
 2,800000;    9,220503e-01;    1,699250e-01;    6,873612e-01;   -6,150397e-01
 2,900000;    9,848715e-01;    9,938162e-02;    5,613740e-01;   -8,055543e-01
 3,000000;    1,026682e+00;    2,334320e-03;    1,181932e-01;   -1,153427e+00
 3,100000;    1,007151e+00;   -1,009148e-01;   -3,619636e-01;   -9,085278e-01
 3,200000;    9,622425e-01;   -1,837978e-01;   -5,269191e-01;   -7,560742e-01
 3,300000;    9,030079e-01;   -2,524238e-01;   -6,524945e-01;   -6,155193e-01
 3,400000;    8,327837e-01;   -3,065926e-01;   -7,467523e-01;   -4,661458e-01
 3,500000;    7,547175e-01;   -3,453435e-01;   -8,092254e-01;   -3,075954e-01
 3,600000;    6,720102e-01;   -3,679273e-01;   -8,395779e-01;   -1,435407e-01
 3,700000;    5,878595e-01;   -3,740246e-01;   -8,382250e-01;    2,131930e-02
 3,800000;    5,053855e-01;   -3,638009e-01;   -8,062827e-01;    1,820567e-01
 3,900000;    4,275652e-01;   -3,379148e-01;   -7,454922e-01;    3,337510e-01
 4,000000;    3,571712e-01;   -2,975136e-01;   -6,582000e-01;    4,715602e-01
 4,100000;    2,967098e-01;   -2,442229e-01;   -5,473937e-01;    5,907716e-01
 4,200000;    2,483540e-01;   -1,801288e-01;   -4,167681e-01;    6,869136e-01
 4,300000;    2,138691e-01;   -1,077432e-01;   -2,707801e-01;    7,559940e-01
 4,400000;    1,945375e-01;   -2,993802e-02;   -1,146259e-01;    7,948784e-01
 4,500000;    1,910908e-01;    5,016294e-02;    4,592558e-02;    8,017323e-01
 4,600000;    2,036684e-01;    1,293316e-01;    2,048568e-01;    7,763373e-01
 4,700000;    2,318121e-01;    2,044011e-01;    3,563038e-01;    7,201090e-01
 4,800000;    2,745001e-01;    2,724164e-01;    4,949034e-01;    6,357994e-01
 4,900000;    3,302082e-01;    3,307460e-01;    6,159889e-01;    5,270564e-01
 5,000000;    3,969824e-01;    3,771513e-01;    7,156325e-01;    3,980312e-01
 5,100000;    4,725112e-01;    4,098230e-01;    7,905921e-01;    2,531319e-01
 5,200000;    5,541895e-01;    4,274003e-01;    8,382313e-01;    9,691353e-02
 5,300000;    6,391764e-01;    4,289841e-01;    8,564555e-01;   -6,594720e-02
 5,400000;    7,244470e-01;    4,141493e-01;    8,436882e-01;   -2,306504e-01
 5,500000;    8,068458e-01;    3,829556e-01;    7,988953e-01;   -3,923084e-01
 5,600000;    8,831433e-01;    3,359497e-01;    7,216392e-01;   -5,461239e-01
 5,700000;    9,500947e-01;    2,741315e-01;    6,120131e-01;   -6,879920e-01
 5,800000;    1,004457e+00;    1,988069e-01;    4,695526e-01;   -8,164493e-01
 5,900000;    1,042638e+00;    1,110572e-01;    2,843428e-01;   -9,392431e-01
 6,000000;    1,057137e+00;    1,076920e-02;   -3,541634e-02;   -1,054520e+00
 6,100000;    1,032642e+00;   -8,966496e-02;   -4,092046e-01;   -9,173973e-01
 6,200000;    9,820531e-01;   -1,726653e-01;   -5,881220e-01;   -7,480562e-01
 6,300000;    9,167280e-01;   -2,396473e-01;   -7,120369e-01;   -5,912493e-01
 6,400000;    8,408205e-01;   -2,907001e-01;   -8,004056e-01;   -4,284776e-01
 6,500000;    7,577840e-01;   -3,251019e-01;   -8,546507e-01;   -2,586026e-01
 6,600000;    6,710196e-01;   -3,423000e-01;   -8,750395e-01;   -8,514505e-02
 6,700000;    5,838794e-01;   -3,421711e-01;   -8,623512e-01;    8,709676e-02
 6,800000;    4,996048e-01;   -3,250923e-01;   -8,180212e-01;    2,529888e-01
 6,900000;    4,212614e-01;   -2,919578e-01;   -7,441244e-01;    4,073503e-01
 7,000000;    3,516753e-01;   -2,441775e-01;   -6,433884e-01;    5,450602e-01
 7,100000;    2,933647e-01;   -1,836664e-01;   -5,192503e-01;    6,611627e-01
 7,200000;    2,484656e-01;   -1,128189e-01;   -3,759280e-01;    7,510717e-01
 7,300000;    2,186519e-01;   -3,445501e-02;   -2,184456e-01;    8,109320e-01
 7,400000;    2,050580e-01;    4,827574e-02;   -5,253420e-02;    8,380937e-01
 7,500000;    2,082206e-01;    1,320376e-01;    1,156427e-01;    8,315312e-01
 7,600000;    2,280552e-01;    2,134806e-01;    2,798952e-01;    7,919800e-01
 7,700000;    2,638744e-01;    2,894082e-01;    4,344126e-01;    7,217029e-01
 7,800000;    3,144403e-01;    3,569072e-01;    5,740324e-01;    6,240243e-01
 7,900000;    3,780361e-01;    4,134302e-01;    6,943318e-01;    5,028698e-01
 8,000000;    4,525379e-01;    4,568391e-01;    7,915883e-01;    3,624585e-01
 8,100000;    5,354812e-01;    4,854257e-01;    8,626851e-01;    2,071648e-01
 8,200000;    6,241157e-01;    4,979260e-01;    9,050179e-01;    4,149609e-02
 8,300000;    7,154535e-01;    4,935348e-01;    9,164272e-01;   -1,298702e-01
 8,400000;    8,063118e-01;    4,719251e-01;    8,951710e-01;   -3,020329e-01
 8,500000;    8,933546e-01;    4,332737e-01;    8,399393e-01;   -4,698223e-01
 8,600000;    9,731389e-01;    3,782876e-01;    7,499022e-01;   -6,277977e-01
 8,700000;    1,042163e+00;    3,082293e-01;    6,247051e-01;   -7,703128e-01
 8,800000;    1,096900e+00;    2,249346e-01;    4,640766e-01;   -8,915107e-01
 8,900000;    1,133749e+00;    1,308786e-01;    2,665112e-01;   -9,839012e-01
 9,000000;    1,148919e+00;    2,964608e-02;    3,122857e-02;   -1,030848e+00
 9,100000;    1,139493e+00;   -7,284652e-02;   -2,177713e-01;   -1,006078e+00
 9,200000;    1,106487e+00;   -1,694304e-01;   -4,349734e-01;   -9,177768e-01
 9,300000;    1,053957e+00;   -2,552501e-01;   -6,087488e-01;   -7,941933e-01
 9,400000;    9,860449e-01;   -3,275276e-01;   -7,431728e-01;   -6,482041e-01
 9,500000;    9,065622e-01;   -3,843553e-01;   -8,403560e-01;   -4,861350e-01
 9,600000;    8,191863e-01;   -4,244040e-01;   -9,011652e-01;   -3,135486e-01
 9,700000;    7,275114e-01;   -4,468983e-01;   -9,265200e-01;   -1,359549e-01
 9,800000;    6,350207e-01;   -4,516075e-01;   -9,177370e-01;    4,127202e-02
 9,900000;    5,450438e-01;   -4,388290e-01;   -8,765744e-01;    2,129508e-01
10,000000;    4,607121e-01;   -4,093691e-01;   -8,052409e-01;    3,740801e-01
10,100000;    3,849121e-01;   -3,645268e-01;   -7,064325e-01;    5,197993e-01
10,200000;    3,202335e-01;   -3,060811e-01;   -5,834077e-01;    6,453688e-01
10,300000;    2,689079e-01;   -2,362772e-01;   -4,400887e-01;    7,462256e-01
10,400000;    2,327371e-01;   -1,578000e-01;   -2,811561e-01;    8,181865e-01
10,500000;    2,130159e-01;   -7,371825e-02;   -1,120670e-01;    8,578397e-01
10,600000;    2,104594e-01;    1,261846e-02;    6,108316e-02;    8,630677e-01
10,700000;    2,251543e-01;    9,773291e-02;    2,318891e-01;    8,334875e-01
10,800000;    2,565494e-01;    1,782025e-01;    3,940774e-01;    7,705575e-01
10,900000;    3,034901e-01;    2,508318e-01;    5,419018e-01;    6,772828e-01
11,000000;    3,642836e-01;    3,127817e-01;    6,703685e-01;    5,577029e-01
11,100000;    4,367778e-01;    3,616486e-01;    7,752797e-01;    4,164171e-01
11,200000;    5,184380e-01;    3,955034e-01;    8,531654e-01;    2,582849e-01
11,300000;    6,064147e-01;    4,129102e-01;    9,011837e-01;    8,829646e-02
11,400000;    6,976020e-01;    4,129373e-01;    9,170382e-01;   -8,845181e-02
11,500000;    7,886897e-01;    3,951680e-01;    8,989303e-01;   -2,667531e-01
11,600000;    8,762113e-01;    3,597108e-01;    8,455317e-01;   -4,413315e-01
11,700000;    9,565875e-01;    3,071984e-01;    7,558726e-01;   -6,070256e-01
11,800000;    1,026138e+00;    2,387577e-01;    6,286921e-01;   -7,591891e-01
11,900000;    1,080942e+00;    1,559535e-01;    4,596585e-01;   -8,933964e-01
12,000000;    1,116264e+00;    6,108997e-02;    2,367678e-01;   -9,957455e-01
12,100000;    1,126815e+00;   -4,059331e-02;   -2,688640e-02;   -1,021722e+00
12,200000;    1,111908e+00;   -1,405415e-01;   -2,633531e-01;   -9,679734e-01
12,300000;    1,075626e+00;   -2,329023e-01;   -4,557192e-01;   -8,743788e-01
12,400000;    1,021970e+00;   -3,145746e-01;   -6,116618e-01;   -7,553231e-01
12,500000;    9,544282e-01;   -3,832997e-01;   -7,335166e-01;   -6,162611e-01
12,600000;    8,763975e-01;   -4,373303e-01;   -8,214462e-01;   -4,623117e-01
12,700000;    7,912635e-01;   -4,754432e-01;   -8,756582e-01;   -2,987939e-01
12,800000;    7,023667e-01;   -4,969451e-01;   -8,968626e-01;   -1,309474e-01
12,900000;    6,129514e-01;   -5,016559e-01;   -8,862688e-01;    3,621217e-02
13,000000;    5,261183e-01;   -4,898847e-01;   -8,455286e-01;    1,979171e-01
13,100000;    4,447819e-01;   -4,624062e-01;   -7,767143e-01;    3,496156e-01
13,200000;    3,716279e-01;   -4,204413e-01;   -6,823408e-01;    4,869257e-01
13,300000;    3,090658e-01;   -3,656423e-01;   -5,654255e-01;    6,056026e-01
13,400000;    2,591747e-01;   -3,000785e-01;   -4,295756e-01;    7,015584e-01
13,500000;    2,236398e-01;   -2,262155e-01;   -2,790766e-01;    7,709862e-01
13,600000;    2,036816e-01;   -1,468748e-01;   -1,189333e-01;    8,106392e-01
13,700000;    1,999870e-01;   -6,515713e-02;    4,521030e-02;    8,182570e-01
13,800000;    2,126558e-01;    1,567927e-02;    2,073177e-01;    7,930135e-01
13,900000;    2,411806e-01;    9,237712e-02;    3,613432e-01;    7,357712e-01
14,000000;    2,844658e-01;    1,618477e-01;    5,016313e-01;    6,489948e-01
14,100000;    3,408821e-01;    2,213140e-01;    6,232012e-01;    5,363825e-01
14,200000;    4,083417e-01;    2,684118e-01;    7,218682e-01;    4,024141e-01
14,300000;    4,843783e-01;    3,012479e-01;    7,942389e-01;    2,519847e-01
14,400000;    5,662236e-01;    3,184295e-01;    8,376564e-01;    9,017956e-02
14,500000;    6,508784e-01;    3,190762e-01;    8,501617e-01;   -7,785619e-02
14,600000;    7,351831e-01;    3,028199e-01;    8,305097e-01;   -2,470561e-01
14,700000;    8,158927e-01;    2,697821e-01;    7,782594e-01;   -4,127864e-01
14,800000;    8,897631e-01;    2,204842e-01;    6,938750e-01;   -5,720371e-01
14,900000;    9,536257e-01;    1,554956e-01;    5,780832e-01;   -7,284930e-01
15,000000;    1,003986e+00;    7,357628e-02;    4,150494e-01;   -9,293800e-01
15,100000;    1,016648e+00;   -3,524922e-02;   -3,145321e-01;   -1,071532e+00
15,200000;    9,704492e-01;   -1,248117e-01;   -5,537516e-01;   -7,740459e-01
15,300000;    9,086465e-01;   -1,936641e-01;   -6,764982e-01;   -6,069607e-01
15,400000;    8,362017e-01;   -2,463451e-01;   -7,671811e-01;   -4,459764e-01
15,500000;    7,562742e-01;   -2,826690e-01;   -8,259608e-01;   -2,795791e-01
15,600000;    6,721000e-01;   -3,021278e-01;   -8,520616e-01;   -1,092627e-01
15,700000;    5,869464e-01;   -3,045325e-01;   -8,456555e-01;    6,070298e-02
15,800000;    5,040182e-01;   -2,901659e-01;   -8,077955e-01;    2,253026e-01
15,900000;    4,263760e-01;   -2,598241e-01;   -7,402976e-01;    3,793385e-01
16,000000;    3,568628e-01;   -2,148231e-01;   -6,457011e-01;    5,176323e-01
16,100000;    2,980304e-01;   -1,569899e-01;   -5,272945e-01;    6,351724e-01
16,200000;    2,520622e-01;   -8,863527e-02;   -3,891655e-01;    7,273388e-01
16,300000;    2,206922e-01;   -1,249816e-02;   -2,362117e-01;    7,902642e-01
16,400000;    2,051278e-01;    6,835237e-02;   -7,403462e-02;    8,212874e-01
16,500000;    2,059916e-01;    1,506583e-01;    9,133087e-02;    8,193369e-01
16,600000;    2,232974e-01;    2,311399e-01;    2,538102e-01;    7,850417e-01
16,700000;    2,564660e-01;    3,066571e-01;    4,076813e-01;    7,204958e-01
16,800000;    3,043757e-01;    3,743339e-01;    5,478388e-01;    6,288124e-01
16,900000;    3,654294e-01;    4,316379e-01;    6,698876e-01;    5,136875e-01
17,000000;    4,376250e-01;    4,764228e-01;    7,701101e-01;    3,791089e-01
17,100000;    5,186190e-01;    5,069494e-01;    8,453773e-01;    2,292249e-01
17,200000;    6,057804e-01;    5,219003e-01;    8,930574e-01;    6,832300e-02
17,300000;    6,962371e-01;    5,203952e-01;    9,109484e-01;   -9,913532e-02
17,400000;    7,869166e-01;    5,020108e-01;    8,972463e-01;   -2,684582e-01
17,500000;    8,745862e-01;    4,668069e-01;    8,505552e-01;   -4,346689e-01
17,600000;    9,558964e-01;    4,153568e-01;    7,699472e-01;   -5,924746e-01
17,700000;    1,027432e+00;    3,487781e-01;    6,550443e-01;   -7,362908e-01
17,800000;    1,085766e+00;    2,687581e-01;    5,059613e-01;   -8,603150e-01
17,900000;    1,127485e+00;    1,775831e-01;    3,226355e-01;   -9,582093e-01
18,000000;    1,149107e+00;    7,831087e-02;    1,038250e-01;   -1,019780e+00
18,100000;    1,147256e+00;   -2,440891e-02;   -1,432569e-01;   -1,022361e+00
18,200000;    1,120870e+00;   -1,236407e-01;   -3,783231e-01;   -9,514468e-01
18,300000;    1,073115e+00;   -2,131265e-01;   -5,690298e-01;   -8,327919e-01
18,400000;    1,008511e+00;   -2,893563e-01;   -7,162662e-01;   -6,884044e-01
18,500000;    9,311655e-01;   -3,502321e-01;   -8,243059e-01;   -5,267032e-01
18,600000;    8,448993e-01;   -3,943062e-01;   -8,948596e-01;   -3,532789e-01
18,700000;    7,534079e-01;   -4,206792e-01;   -9,289939e-01;   -1,735965e-01
18,800000;    6,602723e-01;   -4,289986e-01;   -9,279891e-01;    6,896214e-03
18,900000;    5,689255e-01;   -4,194507e-01;   -8,935377e-01;    1,828738e-01
19,000000;    4,826086e-01;   -3,927470e-01;   -8,277866e-01;    3,491598e-01
19,100000;    4,043240e-01;   -3,501102e-01;   -7,333782e-01;    5,007059e-01
19,200000;    3,367819e-01;   -2,932619e-01;   -6,135230e-01;    6,325771e-01
19,300000;    2,823392e-01;   -2,244098e-01;   -4,721011e-01;    7,400083e-01
19,400000;    2,429266e-01;   -1,462221e-01;   -3,137612e-01;    8,186077e-01
19,500000;    2,199701e-01;   -6,177150e-02;   -1,439488e-01;    8,647542e-01
19,600000;    2,143158e-01;    2,556782e-02;    3,121997e-02;    8,761331e-01
19,700000;    2,261770e-01;    1,122757e-01;    2,052797e-01;    8,521923e-01
19,800000;    2,551219e-01;    1,948713e-01;    3,718623e-01;    7,942565e-01
19,900000;    3,001039e-01;    2,700893e-01;    5,251045e-01;    7,052246e-01
20,000000;    3,595265e-01;    3,350105e-01;    6,598852e-01;    5,890388e-01
